timestamp,activity,data_transfer_mb,energy_consumption_wh
2023-01-02 18:00:00,streaming,903.7931901994086,0.08343321726975286
2023-01-02 19:00:00,streaming,1194.3847007928907,0.11061690831061259
2023-01-02 20:00:00,streaming,1248.0061054126836,0.09678734450445108
2023-01-02 21:00:00,streaming,1246.1446031434937,0.12792135385597966
2023-01-02 22:00:00,streaming,1562.4210352377042,0.16684886358819287
2023-01-02 23:00:00,streaming,1918.614337587362,0.19273741524592117
2023-01-03 00:00:00,streaming,1625.5571754458467,0.19718960569111835
2023-01-03 01:00:00,streaming,2303.526342997208,0.2518238529183468
2023-01-03 02:00:00,streaming,2780.068840679628,0.20741309817821146
2023-01-03 03:00:00,streaming,3246.3933935976083,0.3199786731089902
2023-01-03 04:00:00,streaming,2946.3197838696005,0.24434794646914293
2023-01-03 05:00:00,streaming,3058.974602376176,0.2983583902978032
2023-01-03 06:00:00,streaming,2529.4476678004403,0.24814123952625255
2023-01-03 07:00:00,streaming,2582.70340241886,0.23845114585404287
2023-01-03 08:00:00,streaming,2401.3689926035663,0.24399529794714847
2023-01-03 09:00:00,streaming,2777.6160027767723,0.2802121305344642
2023-01-03 10:00:00,streaming,2278.3182620968305,0.23797880403415983
2023-01-03 11:00:00,streaming,2077.515361933969,0.24991190778965794
2023-01-03 12:00:00,streaming,2349.8495005033533,0.19727678767873993
2023-01-03 13:00:00,streaming,2043.765757996223,0.18127159483837396
2023-01-03 14:00:00,streaming,1709.8556262238396,0.15627595039500258
2023-01-03 15:00:00,streaming,1465.4086270441965,0.10678134470431648
2023-01-03 16:00:00,streaming,1117.7094743936093,0.11514042749688301
2023-01-03 17:00:00,streaming,1191.889951774206,0.11592915581823877
2023-01-03 18:00:00,streaming,946.5808368092339,0.08593329959411136
2023-01-03 19:00:00,streaming,1143.8989206514527,0.11030719205974167
2023-01-03 20:00:00,streaming,1027.1830533506802,0.1244041384045179
2023-01-03 21:00:00,streaming,1116.4240187113724,0.1102779282813172
2023-01-03 22:00:00,streaming,1349.292630820016,0.13842553391517792
2023-01-03 23:00:00,streaming,1611.4699649746235,0.16445149795392042
2023-01-04 00:00:00,streaming,1640.414258482828,0.20177130091541093
2023-01-04 01:00:00,streaming,2449.0339696057426,0.2529164984381887
2023-01-04 02:00:00,streaming,2523.8150503631396,0.2218711533039466
2023-01-04 03:00:00,streaming,2266.2089759960195,0.28306462595297655
2023-01-04 04:00:00,streaming,2374.7569444105643,0.322107892148148
2023-01-04 05:00:00,streaming,3172.237183773207,0.3426228703834031
2023-01-04 06:00:00,streaming,3229.9093879663637,0.30794169972781427
2023-01-04 07:00:00,streaming,2938.839760600942,0.23840697617228362
2023-01-04 08:00:00,streaming,3066.387973537871,0.26734611346744735
2023-01-04 09:00:00,streaming,2396.4197969888114,0.24806850438477934
2023-01-04 10:00:00,streaming,2708.433479918904,0.21022743745300249
2023-01-04 11:00:00,streaming,2214.26325791478,0.20100304562124383
2023-01-04 12:00:00,streaming,2280.545027574953,0.2184431917427957
2023-01-04 13:00:00,streaming,1903.35721857331,0.1731734141089541
2023-01-04 14:00:00,streaming,1376.312587435846,0.1652202313952604
2023-01-04 15:00:00,streaming,1330.4779296996385,0.10894454311361063
2023-01-04 16:00:00,streaming,1018.6954991143626,0.1306430004249684
2023-01-04 17:00:00,streaming,1098.7621033999458,0.08806089977576448
2023-01-04 18:00:00,streaming,836.0671406705189,0.10882340339596915
2023-01-04 19:00:00,streaming,1025.1250257009192,0.12305340773791652
2023-01-04 20:00:00,streaming,1180.25211601918,0.09217303248810144
2023-01-04 21:00:00,streaming,1046.0106316224699,0.13039981669969594
2023-01-04 22:00:00,streaming,1394.064509281045,0.16680757850461195
2023-01-04 23:00:00,streaming,1947.5402069638396,0.19018481447908608
2023-01-05 00:00:00,streaming,2254.228894699084,0.16493205209073103
2023-01-05 01:00:00,streaming,1908.1200884500104,0.20822256260214989
2023-01-05 02:00:00,streaming,2372.20486661134,0.23521999243500824
2023-01-05 03:00:00,streaming,2286.6443824744965,0.22241597372787578
2023-01-05 04:00:00,streaming,3427.612479932155,0.31544864467179784
2023-01-05 05:00:00,streaming,2514.88176827276,0.2905087165589502
2023-01-05 06:00:00,streaming,3456.1592243520104,0.35096776787796863
2023-01-05 07:00:00,streaming,2495.4675985913946,0.34745012924170476
2023-01-05 08:00:00,streaming,3432.813638524781,0.3046811422901725
2023-01-05 09:00:00,streaming,2259.8778485635344,0.29700557208033623
2023-01-05 10:00:00,streaming,2120.1342813973374,0.23714571654018418
2023-01-05 11:00:00,streaming,2646.415333583381,0.2589282733197445
2023-01-05 12:00:00,streaming,1719.6953518622179,0.21326448827860758
2023-01-05 13:00:00,streaming,1785.9970853826846,0.18320200870417766
2023-01-05 14:00:00,streaming,1692.2450733264036,0.1573549657460299
2023-01-05 15:00:00,streaming,1333.549605143285,0.14551118896891102
2023-01-05 16:00:00,streaming,918.0628130904088,0.12377730093069984
2023-01-05 17:00:00,streaming,1058.4447160325522,0.11212670837959324
2023-01-05 18:00:00,streaming,931.9331197643444,0.10388213064903513
2023-01-05 19:00:00,streaming,1237.7906130358836,0.1138596316983797
2023-01-05 20:00:00,streaming,1327.4401911528425,0.1359827057537468
2023-01-05 21:00:00,streaming,1400.8398034757454,0.15153916331137374
2023-01-05 22:00:00,streaming,1439.5818543165133,0.17219367790605053
2023-01-05 23:00:00,streaming,1448.115844554483,0.2069632449848129
2023-01-06 00:00:00,streaming,1854.81930176647,0.20919447828041077
2023-01-06 01:00:00,streaming,2343.2973718985318,0.23517128152041147
2023-01-06 02:00:00,streaming,2082.1548512146505,0.2259638738278543
2023-01-06 03:00:00,streaming,2277.9749208644294,0.32067167684796644
2023-01-06 04:00:00,streaming,3260.4416515292296,0.2745905440428224
2023-01-06 05:00:00,streaming,2999.2451474422655,0.3486387527691946
2023-01-06 06:00:00,streaming,2621.0221326214833,0.28552963247210894
2023-01-06 07:00:00,streaming,3414.315098828072,0.2816330495111765
2023-01-06 08:00:00,streaming,3174.5522166531605,0.3355924157238954
2023-01-06 09:00:00,streaming,2448.420575426662,0.3084624222617804
2023-01-06 10:00:00,streaming,2734.5345851912057,0.2446979702374759
2023-01-06 11:00:00,streaming,1881.543177001498,0.21834502833731176
2023-01-06 12:00:00,streaming,1831.7055787105191,0.2201037406820434
2023-01-06 13:00:00,streaming,1961.5027948316683,0.179801327400229
2023-01-06 14:00:00,streaming,1208.0636541892707,0.16675626567137672
2023-01-06 15:00:00,streaming,1396.989495420095,0.1256384599588284
2023-01-06 16:00:00,streaming,1226.8372404068962,0.13539887960023514
2023-01-06 17:00:00,streaming,913.5967764703224,0.0965281746850335
2023-01-06 18:00:00,streaming,891.0756380111114,0.09367662622315032
2023-01-06 19:00:00,streaming,1135.2820072702993,0.08839406989508121
2023-01-06 20:00:00,streaming,939.72339471524,0.11162846425410207
2023-01-06 21:00:00,streaming,1037.707103218353,0.14390392770668392
2023-01-06 22:00:00,streaming,1446.0260752460522,0.1323635233377311
2023-01-06 23:00:00,streaming,1967.510801985724,0.1790276991729234
2023-01-07 00:00:00,streaming,1742.3861295372308,0.2310215880283189
2023-01-07 01:00:00,streaming,2557.0579416465625,0.21591911691969404
2023-01-07 02:00:00,streaming,2214.314376493818,0.20742670861607262
2023-01-07 03:00:00,streaming,2424.319662582408,0.27749495375279565
2023-01-07 04:00:00,streaming,2492.084528376306,0.3380651615061331
2023-01-07 05:00:00,streaming,3517.926422864413,0.24733373424476934
2023-01-07 06:00:00,streaming,2799.854175218314,0.3295847754001937
2023-01-07 07:00:00,streaming,3186.292868392281,0.3237931312248047
2023-01-07 08:00:00,streaming,3108.747864706849,0.26766245088445356
2023-01-07 09:00:00,streaming,2701.9350748811976,0.25279952435069153
2023-01-07 10:00:00,streaming,2902.891006913908,0.23482753426665237
2023-01-07 11:00:00,streaming,2594.1997639144615,0.2124854408787988
2023-01-07 12:00:00,streaming,1958.5562118143826,0.2332774892086544
2023-01-07 13:00:00,streaming,1966.219602502863,0.15568732037684968
2023-01-07 14:00:00,streaming,1294.452612974225,0.13176050731462688
2023-01-07 15:00:00,streaming,1139.4627165923248,0.1372178175652174
2023-01-07 16:00:00,streaming,1172.557948867486,0.10664230995445548
2023-01-07 17:00:00,streaming,1186.8421497012523,0.08952361700612281
2023-01-07 18:00:00,streaming,960.8788743708327,0.10507320843606488
2023-01-07 19:00:00,streaming,1076.9277875886619,0.1046389096628125
2023-01-07 20:00:00,streaming,1337.8030326049698,0.11936835417864017
2023-01-07 21:00:00,streaming,1265.6024023440943,0.14295490203531816
2023-01-07 22:00:00,streaming,1381.9001426833277,0.15130869412294617
2023-01-07 23:00:00,streaming,1999.3407038572138,0.14473591455915683
2023-01-08 00:00:00,streaming,1911.1916571349918,0.23705282670125627
2023-01-08 01:00:00,streaming,2337.6380757372985,0.1974853340937578
2023-01-08 02:00:00,streaming,2798.8256712887537,0.28407522826533227
2023-01-08 03:00:00,streaming,2559.6140348596755,0.22588584081817872
2023-01-08 04:00:00,streaming,2606.0512201728075,0.2431652396177125
2023-01-08 05:00:00,streaming,3245.0539214377304,0.31397624019942233
2023-01-08 06:00:00,streaming,2488.726286705346,0.2784229424282555
2023-01-08 07:00:00,streaming,3194.290198300699,0.30422133923950995
2023-01-08 08:00:00,streaming,3001.952541216499,0.2763575699923923
2023-01-08 09:00:00,streaming,2808.4368227369864,0.32463608622756424
2023-01-08 10:00:00,streaming,2457.8435027702785,0.20750577687586247
2023-01-08 11:00:00,streaming,1898.6610063050798,0.19402743664446714
2023-01-08 12:00:00,streaming,1604.9124086078602,0.22062813854247507
2023-01-08 13:00:00,streaming,1571.570913837911,0.18707586128519754
2023-01-08 14:00:00,streaming,1408.1212766684941,0.12139004180974056
2023-01-08 15:00:00,streaming,1188.821664938561,0.1378196668410638
2023-01-08 16:00:00,streaming,1003.1290391959997,0.1197681477028544
2023-01-08 17:00:00,streaming,1147.8559730601096,0.09859259260190785
2023-01-08 18:00:00,streaming,868.3466308590105,0.0894709750263452
2023-01-08 19:00:00,streaming,1220.9756979065655,0.12104139545967392
2023-01-08 20:00:00,streaming,922.1212227213027,0.119915238215272
2023-01-08 21:00:00,streaming,1483.1220063731664,0.14060303948700367
2023-01-08 22:00:00,streaming,1596.7088450749834,0.13294747253340383
2023-01-08 23:00:00,streaming,1839.7701484410593,0.15616968771363615
2023-01-09 00:00:00,streaming,1636.9726418683858,0.20298307294943876
2023-01-09 01:00:00,streaming,2516.4806142578364,0.21938601724249307
2023-01-09 02:00:00,streaming,2473.922294174271,0.2158655611121954
2023-01-09 03:00:00,streaming,2969.8844684635064,0.3165975028906465
2023-01-09 04:00:00,streaming,2558.028841732045,0.237557919210444
2023-01-09 05:00:00,streaming,3533.3019978252046,0.24357309273029928
2023-01-09 06:00:00,streaming,3023.4457060822865,0.358787834681294
2023-01-09 07:00:00,streaming,2549.5712443370526,0.3314076584041977
2023-01-09 08:00:00,streaming,3110.9639850543326,0.33317727365957456
2023-01-09 09:00:00,streaming,2661.0418748439374,0.28833627351436997
2023-01-09 10:00:00,streaming,2739.487594364291,0.25292132096573994
2023-01-09 11:00:00,streaming,1890.9326695754426,0.2597095882243092
2023-01-09 12:00:00,streaming,1856.1593566886413,0.2211275304917405
2023-01-09 13:00:00,streaming,1562.9955812585056,0.14038162461415093
2023-01-09 14:00:00,streaming,1797.0367514937777,0.1659774227836039
2023-01-09 15:00:00,streaming,1117.9045466858731,0.10683126712941096
2023-01-09 16:00:00,streaming,1276.8924169389034,0.1075587712474714
2023-01-09 17:00:00,streaming,864.2832663178331,0.08631214731022376
2023-01-09 18:00:00,streaming,847.9458629148925,0.0975887930476298
2023-01-09 19:00:00,streaming,1129.340923360072,0.11237806511954224
2023-01-09 20:00:00,streaming,1339.4896760120237,0.13115735223530586
2023-01-09 21:00:00,streaming,1456.0065787313151,0.13711529006212733
2023-01-09 22:00:00,streaming,1344.1145900103575,0.1451577090632628
2023-01-09 23:00:00,streaming,1424.8501349701971,0.18228869628264865
2023-01-10 00:00:00,streaming,1817.3520185421314,0.21340050090883766
2023-01-10 01:00:00,streaming,2028.574629499409,0.2628814073120183
2023-01-10 02:00:00,streaming,2970.108775128873,0.25385109430987624
2023-01-10 03:00:00,streaming,2366.8729195464207,0.29195604111753765
2023-01-10 04:00:00,streaming,3208.677682435343,0.31711362937340953
2023-01-10 05:00:00,streaming,2574.142812094666,0.32760970343365575
2023-01-10 06:00:00,streaming,2657.104945906394,0.3144603049897936
2023-01-10 07:00:00,streaming,3221.009639144094,0.35021180437123595
2023-01-10 08:00:00,streaming,3162.1611283643174,0.2456532151413083
2023-01-10 09:00:00,streaming,2972.6978840557363,0.2523763436221332
2023-01-10 10:00:00,streaming,2869.5963558770195,0.2824706321924955
2023-01-10 11:00:00,streaming,2054.462788000379,0.23286939823226963
2023-01-10 12:00:00,streaming,1762.5263950014448,0.16569979707467208
2023-01-10 13:00:00,streaming,1545.4369691764184,0.1763948434371408
2023-01-10 14:00:00,streaming,1451.4404045892552,0.17778141634519995
2023-01-10 15:00:00,streaming,1403.987311485099,0.14081452467752228
2023-01-10 16:00:00,streaming,1086.4336186186042,0.1011515571605334
2023-01-10 17:00:00,streaming,1068.511829293716,0.1094722664640136
2023-01-10 18:00:00,streaming,949.7824031598495,0.09393242322672363
2023-01-10 19:00:00,streaming,996.2164972882833,0.10181686539075295
2023-01-10 20:00:00,streaming,1226.606376220682,0.12149920715095208
2023-01-10 21:00:00,streaming,1235.8861554386358,0.11403024437525508
2023-01-10 22:00:00,streaming,1651.3353004927737,0.12046235864680549
2023-01-10 23:00:00,streaming,1882.63915252798,0.1790425693675763
2023-01-11 00:00:00,streaming,1692.673010259639,0.20614807126661294
2023-01-11 01:00:00,streaming,1834.2958055103716,0.21607212417850233
2023-01-11 02:00:00,streaming,2095.1570943191928,0.2200814860428218
2023-01-11 03:00:00,streaming,3090.420305843884,0.27160339420159624
2023-01-11 04:00:00,streaming,2696.2517012966405,0.29532514651290176
2023-01-11 05:00:00,streaming,3172.3009356289003,0.2767246769065062
2023-01-11 06:00:00,streaming,2619.841176775696,0.35825520588156806
2023-01-11 07:00:00,streaming,2382.167381429301,0.26891348495663064
2023-01-11 08:00:00,streaming,3254.643119923899,0.2680849934757791
2023-01-11 09:00:00,streaming,3231.3649338118407,0.32454184114862233
2023-01-11 10:00:00,streaming,2972.2671741696586,0.28419506326072075
2023-01-11 11:00:00,streaming,2656.5640684376426,0.23408800529674464
2023-01-11 12:00:00,streaming,1639.0021333281943,0.1695262474860709
2023-01-11 13:00:00,streaming,1737.3364687198916,0.17530225335535987
2023-01-11 14:00:00,streaming,1752.7979287406906,0.16360617644505693
2023-01-11 15:00:00,streaming,1285.0240689420318,0.13412950001978
2023-01-11 16:00:00,streaming,1209.3761492624549,0.13228655147585303
2023-01-11 17:00:00,streaming,1211.8125204562089,0.10141757796344808
2023-01-11 18:00:00,streaming,999.0583458558079,0.09131706424733958
2023-01-11 19:00:00,streaming,909.7897775440255,0.09527859669408688
2023-01-11 20:00:00,streaming,1316.812743097489,0.13423818261257492
2023-01-11 21:00:00,streaming,1353.6245215204842,0.1268157120957251
2023-01-11 22:00:00,streaming,1314.560712677565,0.12524400592625917
2023-01-11 23:00:00,streaming,2037.1482052285132,0.1970712980606947
2023-01-12 00:00:00,streaming,2394.963757843953,0.18262315875597482
2023-01-12 01:00:00,streaming,2359.144386094482,0.264859640701266
2023-01-12 02:00:00,streaming,2118.259751532265,0.2339188137012559
2023-01-12 03:00:00,streaming,2379.2222960492004,0.269901898410244
2023-01-12 04:00:00,streaming,2790.196638045031,0.313734938487272
2023-01-12 05:00:00,streaming,2972.7386223379376,0.25360513127120315
2023-01-12 06:00:00,streaming,2849.0918900862316,0.27707108213101656
2023-01-12 07:00:00,streaming,3476.4766759116364,0.29845535245193916
2023-01-12 08:00:00,streaming,3063.426770050369,0.24201507567762964
2023-01-12 09:00:00,streaming,2880.068711051622,0.22449862107135715
2023-01-12 10:00:00,streaming,2734.9090735555137,0.21550881570813632
2023-01-12 11:00:00,streaming,2214.472034591043,0.25359606929124257
2023-01-12 12:00:00,streaming,2348.4257640813603,0.2013969781582009
2023-01-12 13:00:00,streaming,1994.345988336326,0.16459642040152467
2023-01-12 14:00:00,streaming,1730.3261788284349,0.17337883281138267
2023-01-12 15:00:00,streaming,1467.3177628682045,0.13829503491697848
2023-01-12 16:00:00,streaming,1014.073099830128,0.12268934593914146
2023-01-12 17:00:00,streaming,1215.026360620855,0.12023196799045772
2023-01-12 18:00:00,streaming,861.0475908858663,0.08529645049326107
2023-01-12 19:00:00,streaming,1106.5713984653157,0.11947680166047335
2023-01-12 20:00:00,streaming,987.1445287674777,0.10693500092376024
2023-01-12 21:00:00,streaming,1470.9512249759791,0.1207562938177571
2023-01-12 22:00:00,streaming,1347.3625915907369,0.14670711176901563
2023-01-12 23:00:00,streaming,2032.8446762012463,0.1401932111012316
2023-01-13 00:00:00,streaming,1651.3708643324155,0.21354415474984345
2023-01-13 01:00:00,streaming,1959.4576591439288,0.21394439868179144
2023-01-13 02:00:00,streaming,2604.208285826211,0.27873233249294893
2023-01-13 03:00:00,streaming,2465.8322487184123,0.2546690207800614
2023-01-13 04:00:00,streaming,2435.745156301965,0.2529513092948223
2023-01-13 05:00:00,streaming,3396.419944642511,0.26945486322532974
2023-01-13 06:00:00,streaming,2492.5143784208544,0.2647396569433495
2023-01-13 07:00:00,streaming,3084.4070693492095,0.32571641403698837
2023-01-13 08:00:00,streaming,3318.6255551751483,0.3126380775318657
2023-01-13 09:00:00,streaming,2229.968617317959,0.23778213690555947
2023-01-13 10:00:00,streaming,2791.2061822843934,0.22360229260197334
2023-01-13 11:00:00,streaming,2145.873572940712,0.226940992016038
2023-01-13 12:00:00,streaming,1878.4301340644474,0.16932719278319808
2023-01-13 13:00:00,streaming,1870.86877625708,0.18829430241413214
2023-01-13 14:00:00,streaming,1533.0160631840786,0.14285206369645856
2023-01-13 15:00:00,streaming,1325.992936507464,0.1329092099356169
2023-01-13 16:00:00,streaming,1115.1646607619168,0.12381156726678214
2023-01-13 17:00:00,streaming,1192.229070975647,0.08603786622887476
2023-01-13 18:00:00,streaming,943.1707435452923,0.11351958619465344
2023-01-13 19:00:00,streaming,1146.0652029325047,0.09319971857128731
2023-01-13 20:00:00,streaming,1058.342625613611,0.10933225313824517
2023-01-13 21:00:00,streaming,1273.8584645944059,0.12206424997864611
2023-01-13 22:00:00,streaming,1231.1750939370177,0.14579572076937777
2023-01-13 23:00:00,streaming,1685.7470431139072,0.13965500459526234
2023-01-14 00:00:00,streaming,2056.402289198042,0.207733877698146
2023-01-14 01:00:00,streaming,2100.6155228522803,0.24186030809349296
2023-01-14 02:00:00,streaming,2002.6899894058354,0.2689035136984171
2023-01-14 03:00:00,streaming,3005.20013564498,0.2816893730253221
2023-01-14 04:00:00,streaming,2547.207057826213,0.26295055230488157
2023-01-14 05:00:00,streaming,2648.764601709536,0.278429017699944
2023-01-14 06:00:00,streaming,2806.3200728441366,0.3592393637416551
2023-01-14 07:00:00,streaming,2606.7250072705788,0.32155870748712434
2023-01-14 08:00:00,streaming,2836.3193100133562,0.25473619064443975
2023-01-14 09:00:00,streaming,2926.3385800978176,0.2631681045525063
2023-01-14 10:00:00,streaming,2825.6586789194953,0.21629430303373953
2023-01-14 11:00:00,streaming,1983.27709400167,0.22967764840654764
2023-01-14 12:00:00,streaming,1830.4412891787026,0.20596773466421692
2023-01-14 13:00:00,streaming,1793.4185088457932,0.18174052132761817
2023-01-14 14:00:00,streaming,1643.8990980127426,0.1419739143722589
2023-01-14 15:00:00,streaming,1356.750531968729,0.14244579134900934
2023-01-14 16:00:00,streaming,1286.3216083898074,0.12361198326396142
2023-01-14 17:00:00,streaming,1077.7146381703042,0.09332364118206889
2023-01-14 18:00:00,streaming,1023.5829962434517,0.11109823428139794
2023-01-14 19:00:00,streaming,1204.9121226089972,0.1025693607434545
2023-01-14 20:00:00,streaming,1075.206645410719,0.09498530853191611
2023-01-14 21:00:00,streaming,1516.44462339818,0.12438679632327317
2023-01-14 22:00:00,streaming,1216.6875225432707,0.13501369795788654
2023-01-14 23:00:00,streaming,2048.9120953601064,0.1849612644113806
2023-01-15 00:00:00,streaming,2020.8162163457955,0.1815630699109544
2023-01-15 01:00:00,streaming,2211.789700248191,0.2402612378658045
2023-01-15 02:00:00,streaming,2356.057688612383,0.28547742447642344
2023-01-15 03:00:00,streaming,2600.2406775143004,0.29493140122596184
2023-01-15 04:00:00,streaming,2295.8996265812257,0.3188517691418663
2023-01-15 05:00:00,streaming,3031.976538757327,0.2871260795720834
2023-01-15 06:00:00,streaming,2987.014784669177,0.31942655607161935
2023-01-15 07:00:00,streaming,3499.517279971801,0.2744483177710688
2023-01-15 08:00:00,streaming,3020.002649051013,0.31449350211504684
2023-01-15 09:00:00,streaming,3161.7387117678186,0.2923065660596727
2023-01-15 10:00:00,streaming,2481.7764874730183,0.2845109319335863
2023-01-15 11:00:00,streaming,2438.4852282844936,0.26662700895976765
2023-01-15 12:00:00,streaming,1862.5510566002656,0.17851260980766717
2023-01-15 13:00:00,streaming,1924.9155139176107,0.18807396061915563
2023-01-15 14:00:00,streaming,1614.7643602414032,0.16501342638370464
2023-01-15 15:00:00,streaming,1196.028433808839,0.15352718481698013
2023-01-15 16:00:00,streaming,1159.1040171209063,0.1329105555891309
2023-01-15 17:00:00,streaming,918.525441520043,0.08460695324001904
2023-01-15 18:00:00,streaming,833.6663217248403,0.08793166490221793
2023-01-15 19:00:00,streaming,898.3322137193868,0.10163345776193333
2023-01-15 20:00:00,streaming,937.472654010878,0.1336142751972106
2023-01-15 21:00:00,streaming,1108.3533824201777,0.140232873068572
2023-01-15 22:00:00,streaming,1734.8326089163882,0.17269560633412914
2023-01-15 23:00:00,streaming,2043.5060443102582,0.16268222573401206
2023-01-16 00:00:00,streaming,2365.7005110513333,0.18243621957344477
2023-01-16 01:00:00,streaming,2578.475686195415,0.19662040187357038
2023-01-16 02:00:00,streaming,2433.9557941667213,0.2814786774233893
2023-01-16 03:00:00,streaming,2733.122791119238,0.31745599677269004
2023-01-16 04:00:00,streaming,2484.4943991013192,0.317256554136231
2023-01-16 05:00:00,streaming,3279.5203879685514,0.2704324346680248
2023-01-16 06:00:00,streaming,3257.92401428161,0.2965592164569063
2023-01-16 07:00:00,streaming,3231.4200807909015,0.327894654681852
2023-01-16 08:00:00,streaming,2585.16365027825,0.2468864657936964
2023-01-16 09:00:00,streaming,2724.3767760463256,0.31678157662843415
2023-01-16 10:00:00,streaming,2970.286170985061,0.28703165083908394
2023-01-16 11:00:00,streaming,1899.2428148448475,0.22204407439369966
2023-01-16 12:00:00,streaming,2057.465329141319,0.20968388426159393
2023-01-16 13:00:00,streaming,1568.572728011726,0.1473597933721723
2023-01-16 14:00:00,streaming,1247.6662821410332,0.1297833852426514
2023-01-16 15:00:00,streaming,1420.6388934726444,0.12344875966392306
2023-01-16 16:00:00,streaming,1243.667411534705,0.12483116512874638
2023-01-16 17:00:00,streaming,1199.3996575500332,0.10030257642009588
2023-01-16 18:00:00,streaming,872.7782032823013,0.11486930042318702
2023-01-16 19:00:00,streaming,1208.7064039401012,0.08791213212636234
2023-01-16 20:00:00,streaming,988.189052681114,0.09734573536615158
2023-01-16 21:00:00,streaming,1538.41719989822,0.1255053891150804
2023-01-16 22:00:00,streaming,1205.6081750299288,0.1780331228573413
2023-01-16 23:00:00,streaming,1783.6936832672156,0.19997171669992125
2023-01-17 00:00:00,streaming,1921.8793037128094,0.1932656616808827
2023-01-17 01:00:00,streaming,2102.2120458613463,0.25085979906966605
2023-01-17 02:00:00,streaming,2505.3934784237154,0.2124531289747015
2023-01-17 03:00:00,streaming,2435.9721636478935,0.2215034737858333
2023-01-17 04:00:00,streaming,3431.97866575039,0.3074351984858535
2023-01-17 05:00:00,streaming,2499.3274351965,0.29503886435208676
2023-01-17 06:00:00,streaming,2707.546231022478,0.3045483176366489
2023-01-17 07:00:00,streaming,2615.8058018479855,0.31614018858770854
2023-01-17 08:00:00,streaming,2445.382315232312,0.27312984753161473
2023-01-17 09:00:00,streaming,2769.9163527694036,0.2466454434281812
2023-01-17 10:00:00,streaming,2502.8702008638197,0.2869237316785188
2023-01-17 11:00:00,streaming,2298.4077422226574,0.18704069497160053
2023-01-17 12:00:00,streaming,2265.2343513351807,0.22270365467795525
2023-01-17 13:00:00,streaming,1680.259255151064,0.20036321212719935
2023-01-17 14:00:00,streaming,1311.096082832692,0.15947415564870704
2023-01-17 15:00:00,streaming,1540.063830535397,0.13477712723640722
2023-01-17 16:00:00,streaming,1284.6605334305098,0.10686941462508537
2023-01-17 17:00:00,streaming,852.7137051544639,0.11695373375907939
2023-01-17 18:00:00,streaming,864.4708933132008,0.10663818188833618
